tide_height,wind_speed,sea_temp,rainfall,mangrove_index,past_event,risk_level,region_name,timestamp___date,tide_zone
1.13,30.4,25.1,19,0.43,Cyclone,Dangerous,Gujarat Coast,21-07-1994,Offshore
2.18,23.7,28.8,12.7,0.92,None,Safe,Tamil Nadu Coast,01-05-1993,Low Tide
1.67,34,25.4,0.4,0.58,Cyclone,Dangerous,Mumbai Coast,26-05-1982,High Tide
3.12,30.4,25.9,112.5,0.62,None,Caution,Odisha Coast,21-02-2005,Intertidal
2.02,49,27.3,17.3,1,None,Caution,Mumbai Coast,29-03-1999,Offshore
1.52,8.6,25.4,14.1,0.57,Cyclone,Dangerous,Odisha Coast,05-05-1991,Low Tide
1.31,25.5,26.8,68,0.83,Cyclone,Dangerous,Kerala Coast,27-01-1999,High Tide
2.65,16.1,25,3.7,0.8,None,Safe,Odisha Coast,20-05-1999,Intertidal
1.66,34.2,23.4,4.6,0.77,None,Safe,Tamil Nadu Coast,13-11-2001,Offshore
2.03,7.6,30.5,36.3,0.75,Rising sea level,Caution,Gujarat Coast,13-08-1998,Low Tide
2.57,31.2,24.8,6.6,0.77,Cyclone,Dangerous,Odisha Coast,18-05-2014,High Tide
1.71,19.4,27.6,35.3,0.75,None,Safe,Odisha Coast,23-03-1992,Intertidal
1.97,18.2,29.9,7,0.69,Cyclone,Dangerous,Gujarat Coast,27-09-1981,Offshore
1.99,9.6,26.5,0.7,0.97,None,Safe,Tamil Nadu Coast,25-09-2016,Low Tide
2.41,21.4,25.9,16,0.46,None,Safe,Mumbai Coast,20-08-1984,High Tide
2.35,40,28.6,4.8,0.88,Cyclone,Dangerous,Odisha Coast,13-01-2007,Intertidal
1.87,26.7,30.8,31.2,0.85,Flooding,Dangerous,Gujarat Coast,04-01-1993,Offshore
2.04,34.5,25.1,22.5,0.83,Algal bloom,Caution,Kerala Coast,03-10-2002,Low Tide
1.78,47,27.6,56.6,0.9,None,Caution,Gujarat Coast,10-04-1982,High Tide
1.11,30.2,23.7,33.6,0.68,Erosion,Caution,Kerala Coast,07-08-2018,Intertidal
2.15,20.3,27,4.4,0.36,None,Safe,Tamil Nadu Coast,28-06-2012,Offshore
3.14,32.6,28.1,35.4,0.69,Rising sea level,Caution,Mumbai Coast,05-03-1994,Low Tide
1.47,20.5,25.9,22.6,0.52,None,Safe,Gujarat Coast,18-01-2019,High Tide
1.54,20.9,26.9,24.3,0.57,None,Safe,West Bengal Coast,06-03-2006,Intertidal
1.48,8.8,24.5,39.3,0.48,Cyclone,Dangerous,Odisha Coast,15-06-2004,Offshore
2.43,38.1,28.2,18.8,0.61,None,Safe,Tamil Nadu Coast,30-09-2002,Low Tide
2.27,22.4,30.6,13.8,0.59,Flooding,Dangerous,Gujarat Coast,15-04-1996,High Tide
1.9,29.2,25.3,22.3,0.27,Cyclone,Dangerous,Odisha Coast,09-10-1987,Intertidal
1.45,14.6,26.4,7.8,0.83,None,Safe,Gujarat Coast,24-02-1983,Offshore
2.06,32.2,29.3,4.4,1,Cyclone,Dangerous,Kerala Coast,12-09-2000,Low Tide
1.06,17.9,31,21.1,0.81,None,Safe,Gujarat Coast,15-04-1985,High Tide
2.09,25.3,24.3,5.9,0.66,None,Safe,West Bengal Coast,14-03-2005,Intertidal
2.52,37.5,27.6,1.8,0.69,Illegal dumping,Caution,Gujarat Coast,22-07-1984,Offshore
1.25,36.5,28.7,0,0.62,Rising sea level,Caution,Gujarat Coast,17-12-1982,Low Tide
1.08,26.7,27.7,20.6,0.72,None,Safe,West Bengal Coast,18-05-2015,High Tide
2.95,5.8,21.8,9.9,0.69,Cyclone,Dangerous,Tamil Nadu Coast,27-05-1981,Intertidal
1.63,62.9,29.3,30.7,0.55,None,Caution,Gujarat Coast,25-03-2010,Offshore
2.68,48,31.8,10.3,1,Flooding,Dangerous,West Bengal Coast,15-09-2016,Low Tide
1.91,35.7,28.3,14.6,0.43,Rising sea level,Caution,Odisha Coast,15-05-2001,High Tide
1.9,18,25.4,11.5,0.83,None,Safe,Kerala Coast,04-05-1994,Intertidal
2.26,25.6,26.7,23.1,0.68,Flooding,Dangerous,Kerala Coast,13-07-1981,Offshore
1.47,20.5,32.4,9.7,1,None,Safe,Gujarat Coast,20-01-1990,Low Tide
2.08,42.2,30.3,73,0.76,None,Safe,Tamil Nadu Coast,23-12-2014,High Tide
1.77,30.2,29.6,60.5,0.64,Rising sea level,Caution,Tamil Nadu Coast,09-04-2000,Intertidal
1.21,17.6,28.9,41.4,0.66,Cyclone,Dangerous,Odisha Coast,05-02-2016,Offshore
2.2,21.4,26.3,55.6,0.71,None,Safe,Gujarat Coast,25-02-1989,Low Tide
1.84,40.5,27.5,13.1,0.49,Algal bloom,Caution,Kerala Coast,17-12-2016,High Tide
1.91,46.2,27.8,16.9,0.56,None,Caution,Tamil Nadu Coast,22-02-1991,Intertidal
1.27,45.3,29.4,29.8,0.38,None,Caution,Gujarat Coast,27-07-2015,Offshore
2.95,36.1,31.8,26.2,0.53,Rising sea level,Caution,Tamil Nadu Coast,15-06-2006,Low Tide
2.53,24,30.8,48.7,0.72,Algal bloom,Caution,West Bengal Coast,03-08-1981,High Tide
2.58,11.9,24.5,27.7,0.75,Erosion,Caution,Tamil Nadu Coast,06-03-1999,Intertidal
1.82,30.6,28.6,135.5,0.34,None,Caution,Kerala Coast,16-09-2008,Offshore
0.96,27,29.8,9.4,0.68,Cyclone,Dangerous,Mumbai Coast,05-04-2002,Low Tide
3.17,28.7,29.5,39.4,0.8,Illegal dumping,Caution,Odisha Coast,13-08-1988,High Tide
1.96,27.6,26.4,26.3,0.67,None,Safe,Odisha Coast,20-08-1991,Intertidal
1.55,11.1,35.3,25.9,0.59,None,Safe,Kerala Coast,06-08-1984,Offshore
2.25,33.7,24.8,8.7,0.63,Cyclone,Dangerous,Tamil Nadu Coast,07-08-1989,Low Tide
2.7,34.6,25.3,33.9,0.6,None,Safe,Gujarat Coast,15-05-2016,High Tide
1.99,35.2,28.6,50.7,0.59,None,Safe,Tamil Nadu Coast,10-11-1999,Intertidal
2.77,38.4,33.3,5.4,0.73,Rising sea level,Caution,Kerala Coast,07-07-1987,Offshore
2.65,34.2,25.9,21.6,1,Illegal dumping,Caution,Odisha Coast,14-08-2011,Low Tide
1.35,22.1,27.3,11,0.57,Cyclone,Dangerous,Tamil Nadu Coast,03-07-2013,High Tide
1.6,26.1,30.7,100.3,0.64,Flooding,Dangerous,Odisha Coast,31-10-2005,Intertidal
2.57,28.1,28,14.3,0.69,Erosion,Caution,Gujarat Coast,16-03-1994,Offshore
0.37,28.3,27.2,5.7,0.58,Algal bloom,Caution,Odisha Coast,19-12-2010,Low Tide
1.91,39,29.4,10.6,0.9,None,Safe,Odisha Coast,27-05-2016,High Tide
1.14,34.7,28.7,23.3,0.27,None,Safe,Mumbai Coast,11-11-1985,Intertidal
1.71,51.9,30.6,1.7,0.6,None,Caution,Mumbai Coast,01-07-2018,Offshore
1.82,53.5,31.2,20.4,0.85,None,Caution,West Bengal Coast,06-04-2016,Low Tide
1.79,28,28.8,58.9,0.65,None,Safe,Mumbai Coast,21-10-2010,High Tide
1.67,19,28.7,41.8,0.55,None,Safe,Odisha Coast,18-11-2014,Intertidal
1.34,41.8,28.5,1.5,0.78,None,Safe,Kerala Coast,01-01-2017,Offshore
3.38,20.5,29.2,110.4,0.86,None,Caution,Odisha Coast,13-07-2010,Low Tide
3.12,17.4,28.1,26.4,0.74,Cyclone,Dangerous,Kerala Coast,18-08-2008,High Tide
1.3,22.2,28,3.9,0.56,None,Safe,Kerala Coast,12-02-1998,Intertidal
2.95,21.6,31,0.3,0.78,Flooding,Dangerous,Mumbai Coast,15-10-1986,Offshore
1.76,34.3,31.8,4.1,0.63,None,Safe,Tamil Nadu Coast,02-10-1997,Low Tide
2.08,8.3,24.2,40.1,0.83,Erosion,Caution,Gujarat Coast,24-02-2015,High Tide
1.96,14.1,28,0.5,0.97,Illegal dumping,Caution,Mumbai Coast,27-11-2006,Intertidal
1.6,31.1,26.3,5.8,0.23,Algal bloom,Caution,Mumbai Coast,27-03-2017,Offshore
2.59,34.5,27.2,31.2,0.72,Algal bloom,Caution,Tamil Nadu Coast,26-04-2000,Low Tide
2.08,34.7,29,19.4,0.39,Rising sea level,Caution,Gujarat Coast,29-03-2007,High Tide
1.71,17.6,29.7,33.6,1,None,Safe,Odisha Coast,10-03-1992,Intertidal
1.22,15.3,27.7,30.2,0.62,Illegal dumping,Caution,West Bengal Coast,05-02-2008,Offshore
1.46,20.9,23.2,1.1,0.83,Flooding,Dangerous,West Bengal Coast,07-02-1996,Low Tide
1.02,29.9,25.6,49.1,0.69,Algal bloom,Caution,Odisha Coast,01-04-1998,High Tide
2.01,44.8,30.2,5.7,0.56,None,Safe,Mumbai Coast,09-07-2018,Intertidal
1.28,2.4,21.1,17.7,0.53,Cyclone,Dangerous,Gujarat Coast,20-10-1987,Offshore
1.84,24.4,31,22.7,0.99,Algal bloom,Caution,Mumbai Coast,01-05-2011,Low Tide
2.82,11,29.3,4.1,0.87,Cyclone,Dangerous,Kerala Coast,26-03-2000,High Tide
2.72,7.2,31.3,82.3,1,Algal bloom,Caution,Mumbai Coast,27-11-1998,Intertidal
1.98,38.6,27.5,14.7,0.71,None,Safe,Mumbai Coast,22-08-2012,Offshore
1.95,33.5,22.8,1.3,0.75,None,Safe,Odisha Coast,25-10-1986,Low Tide
3.13,32.4,29.1,60.9,0.65,None,Safe,Odisha Coast,23-11-2006,High Tide
2.31,38.1,31.2,19.4,0.65,None,Safe,Odisha Coast,20-02-2010,Intertidal
1.8,21.2,30.3,26.4,0.51,None,Safe,West Bengal Coast,17-03-2005,Offshore
1.14,21.8,26.3,16.4,0.72,None,Safe,Kerala Coast,13-02-2006,Low Tide
2.24,53.2,28.2,39.6,0.56,None,Caution,Odisha Coast,16-08-1992,High Tide
2.5,24,26.7,0.7,0.78,None,Safe,Gujarat Coast,18-11-2010,Intertidal
1.62,35.8,26,6.9,0.73,None,Safe,West Bengal Coast,10-10-1987,Offshore
2.17,27.1,30.4,14,0.75,Rising sea level,Caution,Tamil Nadu Coast,07-05-2003,Low Tide
1.78,4.8,25,1.8,1,Flooding,Dangerous,Gujarat Coast,04-02-1996,High Tide
1.89,2.5,25.8,26.9,0.69,Algal bloom,Caution,Gujarat Coast,15-12-2019,Intertidal
0.51,20.1,25.2,11,0.84,None,Safe,Odisha Coast,01-01-2015,Offshore
1.87,39.7,24.3,7,1,Cyclone,Dangerous,Tamil Nadu Coast,17-11-2004,Low Tide
2.58,36.5,28.4,0.1,0.94,Cyclone,Dangerous,Tamil Nadu Coast,04-04-1997,High Tide
1.62,38,30.9,28,0.91,Illegal dumping,Caution,West Bengal Coast,20-02-2012,Intertidal
2.03,15.2,27.5,39.5,0.64,Algal bloom,Caution,Tamil Nadu Coast,01-05-1982,Offshore
1.55,46.4,24.2,11.1,0.74,Cyclone,Dangerous,Kerala Coast,14-08-1984,Low Tide
2.22,15.4,30.1,18.3,0.46,Erosion,Caution,Odisha Coast,19-09-2007,High Tide
1.87,29.6,32.2,5.7,0.79,None,Safe,Tamil Nadu Coast,16-09-1998,Intertidal
1.44,26.9,26.4,21.4,0.75,None,Safe,West Bengal Coast,07-09-2012,Offshore
2.8,24.9,26.8,0.3,0.7,Algal bloom,Caution,Kerala Coast,24-08-1986,Low Tide
2.56,43.1,29.3,14.8,0.88,None,Safe,Mumbai Coast,21-09-2006,High Tide
1.64,18.5,32.1,22.7,0.48,None,Safe,Mumbai Coast,14-12-1990,Intertidal
2.3,10.8,26.7,55.1,0.99,Algal bloom,Caution,Kerala Coast,31-10-1993,Offshore
2.32,27.2,24.7,10.6,0.86,None,Safe,West Bengal Coast,01-07-1987,Low Tide
2.39,22.2,29.6,31.9,0.69,Cyclone,Dangerous,Kerala Coast,03-01-2012,High Tide
0.98,67.5,30,20,0.67,Rising sea level,Caution,Odisha Coast,11-09-1995,Intertidal
2.6,35.1,28,57.6,0.79,None,Safe,Odisha Coast,01-10-1994,Offshore
1.66,22.1,26.6,11.2,0.97,None,Safe,Mumbai Coast,28-11-2001,Low Tide
1.79,14.3,30.5,8.5,0.72,None,Safe,Tamil Nadu Coast,27-02-1995,High Tide
3.58,4.4,29.3,48,0.73,None,Safe,West Bengal Coast,26-11-2016,Intertidal
2.18,14.7,26.1,1.1,0.7,None,Safe,Mumbai Coast,18-09-1990,Offshore
1.77,28.4,28.1,3.2,1,None,Safe,Tamil Nadu Coast,02-12-1982,Low Tide
0.68,44.1,24.6,1.9,0.63,None,Safe,Tamil Nadu Coast,22-02-2001,High Tide
2.83,40.5,29.7,40.7,0.69,None,Safe,Odisha Coast,29-12-1991,Intertidal
1.19,29.7,27.3,0.2,0.96,Algal bloom,Caution,Gujarat Coast,13-02-2009,Offshore
1.4,23.1,26.9,43.5,0.73,Rising sea level,Caution,Gujarat Coast,31-03-1991,Low Tide
1.8,30.2,27.9,13.2,0.9,Flooding,Dangerous,Kerala Coast,05-09-1995,High Tide
2.85,20.8,28.1,0.1,0.54,Cyclone,Dangerous,Odisha Coast,27-03-1989,Intertidal
2.46,47.6,30.2,11.3,0.66,None,Caution,Tamil Nadu Coast,18-04-2013,Offshore
1.91,24.7,29.5,4.5,0.97,Algal bloom,Caution,West Bengal Coast,26-05-2009,Low Tide
2.18,26,27.6,21.5,0.58,None,Safe,Gujarat Coast,28-06-2004,High Tide
1.64,0.4,29.9,25,0.67,None,Safe,Tamil Nadu Coast,13-09-1985,Intertidal
2.08,24.7,29,14.7,0.75,Erosion,Caution,Gujarat Coast,09-01-2010,Offshore
2.04,37,26.9,0.9,0.52,None,Safe,Gujarat Coast,11-05-2010,Low Tide
2.58,14.2,27.7,23.5,0.63,None,Safe,Gujarat Coast,20-11-2013,High Tide
2.58,18,27.6,40.6,0.72,Rising sea level,Caution,West Bengal Coast,20-07-2004,Intertidal
2.3,36.5,29.3,28,0.71,Rising sea level,Caution,Odisha Coast,23-06-1998,Offshore
1.78,9.3,27.1,39,0.93,None,Safe,West Bengal Coast,17-11-2006,Low Tide
2.45,39.7,27,4.9,0.98,None,Safe,Mumbai Coast,31-10-2010,High Tide
1.94,20.6,32.9,48.3,0.55,Cyclone,Dangerous,Tamil Nadu Coast,21-02-1981,Intertidal
1.35,22.3,30.3,8.6,0.72,Algal bloom,Caution,Odisha Coast,28-09-2002,Offshore
1.76,13.5,26.1,0.3,0.82,None,Safe,Odisha Coast,12-02-2004,Low Tide
2.05,31.5,29.4,40.8,0.97,Cyclone,Dangerous,Odisha Coast,18-11-1990,High Tide
2.55,56.5,28.3,62.6,0.83,Illegal dumping,Caution,Odisha Coast,11-12-1988,Intertidal
1.89,36.4,29,23.4,0.75,None,Safe,West Bengal Coast,05-04-1982,Offshore
1.27,16.6,28.3,5.8,0.82,Rising sea level,Caution,Odisha Coast,29-12-2000,Low Tide
2.03,40.6,31,6.4,0.82,Illegal dumping,Caution,Kerala Coast,24-09-1995,High Tide
2.07,23.2,28.9,13.8,0.53,None,Safe,Tamil Nadu Coast,31-07-2006,Intertidal
2.11,43.5,27.8,50.2,0.73,Flooding,Dangerous,Odisha Coast,16-01-2011,Offshore
2.55,36.7,30.6,3.6,0.96,None,Safe,Tamil Nadu Coast,16-02-1981,Low Tide
2.61,8.3,28.6,38.5,0.66,Algal bloom,Caution,Kerala Coast,26-08-2000,High Tide
1.64,15,28.3,7.6,0.72,Flooding,Dangerous,Kerala Coast,09-10-2000,Intertidal
1.63,38.3,28.8,36.4,0.66,None,Safe,Tamil Nadu Coast,29-12-1981,Offshore
1.38,28.8,27.8,55.6,0.28,Algal bloom,Caution,Gujarat Coast,06-08-2011,Low Tide
2.42,14.7,28,12.3,0.7,Flooding,Dangerous,Mumbai Coast,13-08-1999,High Tide
2.87,19.4,26.5,10,0.75,None,Safe,Gujarat Coast,12-02-2010,Intertidal
1.81,4.1,26.1,35.7,0.61,None,Safe,Gujarat Coast,11-04-2004,Offshore
1.86,25.9,25.5,16.6,0.49,None,Safe,West Bengal Coast,01-12-2011,Low Tide
2.88,53.5,24.5,25.4,0.54,Cyclone,Dangerous,Gujarat Coast,24-05-1996,High Tide
2.3,36.7,25.8,21.5,0.84,Illegal dumping,Caution,Odisha Coast,09-11-1986,Intertidal
2.26,53.3,27.6,3.7,1,Erosion,Caution,West Bengal Coast,15-02-1988,Offshore
1.29,37.6,28.3,41,0.95,None,Safe,West Bengal Coast,10-10-2019,Low Tide
2.41,39.3,27.3,4.8,0.46,Cyclone,Dangerous,Kerala Coast,18-08-1987,High Tide
1.44,50.7,22.1,59.2,0.85,None,Caution,Gujarat Coast,27-01-1983,Intertidal
1.32,31.5,31.9,6.3,0.58,None,Safe,Kerala Coast,03-03-1991,Offshore
1.79,24.8,30.7,29.1,0.6,None,Safe,Tamil Nadu Coast,20-04-1984,Low Tide
1.65,39.4,29.1,7.4,0.62,None,Safe,Mumbai Coast,21-11-1993,High Tide
1.87,44.4,32.8,8.4,0.83,Cyclone,Dangerous,West Bengal Coast,22-12-1993,Intertidal
1.14,21.2,25.6,8.2,0.87,Illegal dumping,Caution,Tamil Nadu Coast,13-11-1985,Offshore
2.58,18.3,32.7,30.3,0.68,Cyclone,Dangerous,Tamil Nadu Coast,18-01-2007,Low Tide
2.68,28.7,25.6,17.9,0.69,Cyclone,Dangerous,Odisha Coast,20-08-1998,High Tide
0.83,37,28.6,47.2,0.78,None,Safe,Mumbai Coast,22-02-2000,Intertidal
2.59,36.6,24.8,8.1,0.8,Illegal dumping,Caution,Tamil Nadu Coast,28-09-2013,Offshore
1.51,9.9,28,25.9,0.91,Flooding,Dangerous,Tamil Nadu Coast,21-12-2012,Low Tide
2.51,49.9,29,30.8,0.47,Rising sea level,Caution,Mumbai Coast,02-06-1989,High Tide
1.96,19.3,27.6,3.6,0.7,None,Safe,Mumbai Coast,24-04-1990,Intertidal
2.02,23.8,29.8,11.3,0.51,Cyclone,Dangerous,Tamil Nadu Coast,15-06-1995,Offshore
1.89,16.2,28.2,14.5,0.69,Cyclone,Dangerous,Mumbai Coast,18-10-2008,Low Tide
2.73,59.4,26.7,9.7,0.66,None,Caution,Tamil Nadu Coast,04-11-2019,High Tide
1.26,29.9,26.6,8.6,0.69,Algal bloom,Caution,Tamil Nadu Coast,24-12-1987,Intertidal
2.36,16.8,30,25.5,0.56,Rising sea level,Caution,Odisha Coast,08-08-1993,Offshore
2.66,37.4,26.4,5.3,0.43,None,Safe,Gujarat Coast,14-03-1996,Low Tide
2.43,36.2,30.3,27.2,0.32,None,Safe,Tamil Nadu Coast,11-03-2017,High Tide
3.39,24.7,31.1,60.1,0.68,Algal bloom,Caution,Kerala Coast,01-04-2013,Intertidal
1.68,37.1,23.8,18.3,0.62,None,Safe,West Bengal Coast,02-06-2019,Offshore
2.57,17.1,30.8,20.8,0.58,Cyclone,Dangerous,Gujarat Coast,22-01-2004,Low Tide
1.94,21.1,33.2,1.6,0.94,Algal bloom,Caution,Gujarat Coast,08-11-2018,High Tide
2.74,2.9,28.6,44,0.55,None,Safe,Gujarat Coast,29-12-1981,Intertidal
2,11.1,29.5,7.4,0.96,Flooding,Dangerous,Odisha Coast,27-09-1983,Offshore
1.77,48.7,30.6,21,0.99,Cyclone,Dangerous,Tamil Nadu Coast,19-04-1992,Low Tide
2.78,46.7,27.3,85.1,0.35,Erosion,Caution,Odisha Coast,29-11-1981,High Tide
1.71,27.8,28.5,19.9,0.72,Flooding,Dangerous,Tamil Nadu Coast,04-09-1999,Intertidal
1.15,47,24.7,28.4,0.63,Erosion,Caution,Odisha Coast,25-09-2019,Offshore
1.69,25.1,28.3,13,0.18,None,Safe,Odisha Coast,13-02-2018,Low Tide
2.37,24.1,29.2,1.4,0.44,None,Safe,West Bengal Coast,30-01-1981,High Tide
2.84,27.7,29.3,35.1,0.84,None,Safe,Kerala Coast,19-06-2020,Intertidal
2.07,25.5,30.7,0.8,1,None,Safe,Odisha Coast,05-04-2000,Offshore
2.79,24.4,26.1,26.5,0.86,Rising sea level,Caution,West Bengal Coast,16-02-2002,Low Tide
1.19,40.7,26.7,0.5,0.76,None,Safe,Mumbai Coast,03-06-1991,High Tide
1.73,28.8,32.7,43.6,0.7,Erosion,Caution,Kerala Coast,09-12-1991,Intertidal
1.83,35.5,27.6,3.8,1,None,Safe,Odisha Coast,07-11-1986,Offshore
1.93,39.4,28.5,15.9,1,None,Safe,Gujarat Coast,30-05-2007,Low Tide
2.05,31.7,27.8,20,0.59,Rising sea level,Caution,Mumbai Coast,18-12-1981,High Tide
2.41,15.4,25.9,13.5,0.34,None,Safe,Mumbai Coast,14-08-1987,Intertidal
1.73,10.8,32.1,9.2,0.32,Flooding,Dangerous,West Bengal Coast,17-07-1993,Offshore
2.08,28.8,26.7,13.9,0.94,None,Safe,Mumbai Coast,22-03-2012,Low Tide
1.97,24.9,25.2,8.2,0.69,Rising sea level,Caution,Kerala Coast,08-01-1995,High Tide
1.44,28,26.9,12.7,0.73,Cyclone,Dangerous,Odisha Coast,27-10-2002,Intertidal
1.93,26.8,23,9.8,0.38,Flooding,Dangerous,Odisha Coast,20-08-1993,Offshore
1.91,58,26.4,18.4,0.56,None,Caution,Gujarat Coast,10-01-2011,Low Tide
1.9,11,25.6,6,0.65,None,Safe,West Bengal Coast,23-11-1999,High Tide
2.02,3.1,29.5,98.5,0.74,Rising sea level,Caution,Gujarat Coast,18-04-1992,Intertidal
2.05,31,26.3,15.3,0.63,Rising sea level,Caution,Mumbai Coast,10-09-1999,Offshore
1.74,22.5,30.2,4.7,0.51,None,Safe,Gujarat Coast,22-06-2010,Low Tide
2.76,30.8,31.5,14.3,0.56,None,Safe,Kerala Coast,20-04-1995,High Tide
1.3,34,30,44.3,0.92,None,Safe,Odisha Coast,12-12-2000,Intertidal
1.57,42.4,27.5,0.5,0.74,None,Safe,Mumbai Coast,15-12-1989,Offshore
3.67,8.9,28.4,25,0.81,Algal bloom,Caution,Gujarat Coast,02-04-2011,Low Tide
1.38,20.3,24.2,17.5,0.54,None,Safe,West Bengal Coast,13-03-1983,High Tide
1.19,32.1,27.7,4.1,0.17,None,Safe,Kerala Coast,04-08-2009,Intertidal
2.44,36.2,25.8,37.4,0.61,Algal bloom,Caution,Kerala Coast,28-11-1982,Offshore
0.75,53.3,29.7,10.1,0.54,None,Caution,Gujarat Coast,26-11-1985,Low Tide
1.86,38.5,34.4,7.7,0.76,Algal bloom,Caution,Odisha Coast,09-07-2001,High Tide
3.29,26.3,29.2,38.7,1,Illegal dumping,Caution,Gujarat Coast,17-02-1994,Intertidal
1.07,16.3,23,22.4,0.83,None,Safe,Mumbai Coast,11-07-1994,Offshore
0.81,20.2,27.1,50.3,1,Algal bloom,Caution,Gujarat Coast,05-08-2010,Low Tide
1.1,19.9,28.3,21.9,0.8,None,Safe,Kerala Coast,28-11-1997,High Tide
2.54,34.9,28.2,29.7,0.59,None,Safe,Gujarat Coast,13-06-2011,Intertidal
2.67,30.1,26.2,39.8,0.76,None,Safe,Odisha Coast,12-12-1992,Offshore
1.69,11.1,28.6,1.2,1,None,Safe,West Bengal Coast,05-08-2005,Low Tide
2.41,21.8,24.9,32.9,1,None,Safe,Tamil Nadu Coast,26-01-2000,High Tide
2.83,37.5,25.6,20.9,0.6,None,Safe,Gujarat Coast,09-08-1994,Intertidal
3.07,31.2,29.6,1.6,0.75,Rising sea level,Caution,Odisha Coast,07-06-2004,Offshore
1.85,33.8,25.5,15.6,0.44,Algal bloom,Caution,Odisha Coast,09-11-1991,Low Tide
0.62,31.6,29.3,1.9,0.85,Illegal dumping,Caution,West Bengal Coast,06-12-2001,High Tide
1.51,46.5,24.6,29.3,0.98,Cyclone,Dangerous,Kerala Coast,15-08-1998,Intertidal
1.74,29.8,32.4,17.4,0.71,None,Safe,Odisha Coast,08-04-1993,Offshore
1.84,22.4,26.1,67.5,0.58,None,Safe,Odisha Coast,06-06-1998,Low Tide
1.89,16,27.4,4.5,0.76,None,Safe,Odisha Coast,29-10-1999,High Tide
2.67,30,28.8,20.5,0.78,None,Safe,Odisha Coast,11-08-1982,Intertidal
2.76,2.3,26.6,5.2,0.71,Algal bloom,Caution,Mumbai Coast,14-12-1986,Offshore
1.9,24.8,28.4,20.9,0.73,Cyclone,Dangerous,Mumbai Coast,27-04-1999,Low Tide
2.66,24.5,29.4,28.2,0.67,None,Safe,Kerala Coast,13-07-2011,High Tide
2.21,10.6,30.4,28.2,0.88,None,Safe,Gujarat Coast,20-06-2011,Intertidal
2.04,15.9,30,37.1,0.83,None,Safe,Odisha Coast,22-03-1984,Offshore
2.54,36.7,27.6,42.3,0.52,None,Safe,West Bengal Coast,29-06-1994,Low Tide
2.04,29.8,27.6,1.8,0.52,None,Safe,Gujarat Coast,26-03-2018,High Tide
3.23,28.2,33.9,9.3,0.65,Flooding,Dangerous,West Bengal Coast,06-04-1983,Intertidal
1.14,30.7,30.4,25.6,0.83,None,Safe,Gujarat Coast,14-04-1997,Offshore
1.69,28.1,25.7,15.2,0.73,Algal bloom,Caution,Kerala Coast,09-07-2017,Low Tide
1.92,41.9,28.2,4.7,0.58,None,Safe,Odisha Coast,16-08-2010,High Tide
2.26,28.5,27.2,17.7,0.75,None,Safe,Odisha Coast,30-12-1998,Intertidal
2.76,9.5,27.7,11.5,0.64,Flooding,Dangerous,Tamil Nadu Coast,05-05-1987,Offshore
1.99,46.6,24.9,10.9,0.86,Cyclone,Dangerous,West Bengal Coast,05-10-2005,Low Tide
1.15,31.4,27,36.5,0.76,None,Safe,Gujarat Coast,20-03-1984,High Tide
2.51,19.9,32.5,11.5,0.64,Rising sea level,Caution,Gujarat Coast,24-11-1996,Intertidal
2.45,12,29.4,0.6,0.74,None,Safe,Mumbai Coast,16-04-2011,Offshore
0.83,31.8,21.8,1.3,0.94,None,Safe,Tamil Nadu Coast,04-03-1995,Low Tide
2,25.6,31,42.7,0.6,Flooding,Dangerous,Mumbai Coast,17-12-2008,High Tide
1.05,45.9,30.7,71.1,0.77,Algal bloom,Caution,Mumbai Coast,11-08-2012,Intertidal
1.6,22.8,27.1,25.7,0.69,None,Safe,Mumbai Coast,20-10-2017,Offshore
1.46,17,29.8,10,0.78,None,Safe,West Bengal Coast,25-03-2006,Low Tide
2.49,37.7,25.9,61.4,0.58,Erosion,Caution,West Bengal Coast,06-07-2007,High Tide
2.07,38.1,26.8,23.9,0.72,None,Safe,Kerala Coast,27-09-1983,Intertidal
1.23,29,31.7,40.9,0.9,None,Safe,Kerala Coast,18-10-2003,Offshore
2.53,35.1,27.3,31.9,0.53,Cyclone,Dangerous,Mumbai Coast,11-01-2007,Low Tide
1.14,26.5,23.3,10.5,0.46,Rising sea level,Caution,Tamil Nadu Coast,29-10-2003,High Tide
2.2,29.8,27.8,14.3,0.47,None,Safe,Gujarat Coast,08-07-2000,Intertidal
1.51,41,27.8,4.5,0.49,Flooding,Dangerous,West Bengal Coast,22-10-1991,Offshore
1.78,34.5,31,7.6,0.81,Cyclone,Dangerous,Tamil Nadu Coast,17-08-1983,Low Tide
2.3,25,28,33.1,0.45,None,Safe,Odisha Coast,04-08-2005,High Tide
2.31,43.2,26.9,49.4,0.65,Algal bloom,Caution,West Bengal Coast,07-06-2007,Intertidal
2.8,1.4,30.6,28.4,0.81,Illegal dumping,Caution,West Bengal Coast,07-08-1988,Offshore
1.95,51.6,28.3,13.8,0.77,None,Caution,Kerala Coast,24-04-2000,Low Tide
2.18,6.5,26.1,2,0.63,None,Safe,Gujarat Coast,18-07-1989,High Tide
1.74,19.5,30.9,1.3,0.73,Rising sea level,Caution,Gujarat Coast,15-12-1984,Intertidal
2.11,26.5,28.5,10.3,0.72,Algal bloom,Caution,Odisha Coast,14-01-1998,Offshore
